class,name,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21
5,Culture-403-2.CNG.swc_6-CNG,20714.8,1,3,7,70.15,95.3759,3.51,0.659952,177.003,1139.48,5179.3,113.47,122.136,2,0.96714,95,0.666667,0,67.9319,59.7035,1.0191
5,Culture-403-2.CNG.swc_7-CNG,20714.8,1,6,13,147.49,157.13,6.87,0.379643,406.292,1189.91,5180.18,166.051,191.673,5,0.941823,181,0.833333,0,91.7421,77.2941,1.03229
5,Culture-403-2.CNG.swc_8-CNG,20714.8,1,9,19,105.41,213.82,13.72,0.26945,525.224,1216.06,5180.64,144.916,190.166,4,0.939617,281,0.497354,0,53.6887,49.9794,1.0217
5,Culture-403-2.CNG.swc_9-CNG,20714.8,1,1,3,33.52,18.7518,2.81,4.07325,56.8254,1113.05,5178.84,33.6423,38.0736,0,0.9611,14,1,0,0,0,1.0138
5,Culture-403-4.CNG.swc_1-CNG,13495.5,1,8,17,325.76,331.24,20.12,0.151336,1406,1135.81,3379.21,337.15,373.232,4,0.922107,597,0.416667,0,62.8177,52.7894,1.04046
5,Culture-403-4.CNG.swc_2-CNG,13495.5,1,4,9,273.17,270.62,20.56,0.176721,993.685,1045.13,3377.63,342.293,375.553,2,0.936165,455,0.25,0,61.678,46.487,1.02079
5,Culture-403-4.CNG.swc_3-CNG,13495.5,1,2,5,62.43,119.11,7.11,0.416842,247.524,881.044,3374.76,131.666,137.304,1,0.926324,140,0.5,0,41.1218,29.119,1.02844
5,Culture-403-4.CNG.swc_4-CNG,13495.5,1,2,5,213.18,148.37,9.74,0.328287,517.67,940.452,3375.8,260.634,277.608,1,0.97316,188,0.5,0,63.979,22.5104,1.00993
5,Culture-403-4.CNG.swc_5-CNG,13495.5,1,2,5,41.68,203.758,10.26,0.536903,285.596,889.416,3374.9,195.733,242.329,1,0.95393,104,0.5,0,65.2172,38.7896,1.01195
5,Culture-403-4.CNG.swc_6-CNG,13495.5,1,1,3,80.32,81.128,12.13,0.641269,152.722,860.196,3374.39,110.657,136.466,0,0.936958,85,1,0,0,0,1.04527
5,Culture-404-10.CNG.swc_1-CNG,5314.69,1,10,21,50.73,150.872,2.98,0.273064,380.312,527.049,1330.09,161.222,175.934,7,0.946434,175,0.733333,0,89.456,64.3413,1.02126
5,Culture-404-10.CNG.swc_2-CNG,5314.69,1,6,13,98.47,117.26,4.03,0.325657,321.486,514.113,1329.86,108.977,132.465,4,0.88637,139,0.555556,0,84.3131,66.9033,1.0791
5,Culture-404-10.CNG.swc_3-CNG,5314.69,1,7,15,153.18,182.18,2.59,0.258023,494.544,552.17,1330.53,165.912,190.418,3,0.943335,189,0.314286,0,113.714,127,1.01806
5,Culture-404-10.CNG.swc_4-CNG,5314.69,1,5,11,74.82,119.33,3.33,0.275412,388.652,528.883,1330.12,133.498,152.374,3,0.966984,173,0.466667,0,71.7396,50.3985,1.0104
5,Culture-404-11.CNG.swc_1-CNG,5434.48,1,7,15,96.3,67.75,4.45,0.295175,338.456,524.503,1359.88,113.07,126.575,4,0.948651,159,0.357143,0,62.8706,54.9807,1.03053
5,Culture-404-11.CNG.swc_2-CNG,5434.48,1,5,11,107.43,82.54,3.32,0.35415,314.301,519.191,1359.78,122.069,129.841,3,0.961204,126,0.466667,0,56.3803,69.2017,1.01233
5,Culture-404-11.CNG.swc_3-CNG,5434.48,1,5,11,148.46,167.53,3.17,0.323921,388.694,535.55,1360.07,208.845,226.532,4,0.946313,141,0.8,0,52.7801,62.1912,1.02167
5,Culture-404-11.CNG.swc_4-CNG,5434.48,1,5,11,113.19,145.26,17.39,0.232004,390.273,535.898,1360.08,103.115,137.06,3,0.922985,221,0.466667,0,106.241,72.799,1.02756
5,Culture-404-12.CNG.swc_1-CNG,4972.09,1,12,25,201.83,149.19,4.41,0.172814,818.975,604.193,1246.13,204.391,220.635,8,0.962231,338,0.777778,0,70.4581,61.0804,1.02076
5,Culture-404-12.CNG.swc_2-CNG,4972.09,1,5,11,105.57,194.88,10.21,0.216629,609.102,558.04,1245.32,229.14,253.941,3,0.95703,237,0.466667,0,34.9334,41.7828,1.0131
5,Culture-404-12.CNG.swc_3-CNG,4972.09,1,1,3,13.04,17.0668,2.66,2.38674,30.7622,430.856,1243.1,17.2471,19.1085,0,0.967409,15,1,0,0,0,1.03511
5,Culture-404-14.CNG.swc_1-CNG,6334.08,1,6,13,122.39,428.2,14.85,0.179245,945.173,706.463,1587.11,297.592,327.991,3,0.971102,345,0.5,0,60.1613,50.9226,1.00812
5,Culture-404-14.CNG.swc_2-CNG,6334.08,1,1,3,67.66,40.4466,6.37,0.743025,107.18,522.178,1583.88,80.7229,94.547,0,0.951262,56,1,0,0,0,1.01826
5,Culture-404-14.CNG.swc_3-CNG,6334.08,1,4,9,106.55,155.83,12,0.249473,419.966,590.964,1585.09,134.771,154.654,3,0.93654,210,0.75,0,54.599,53.0549,1.02117
5,Culture-404-1.CNG.swc_1-CNG,6874.18,1,4,9,160.19,234.74,16.8,0.210353,593.628,657.188,1720.78,294.852,318.562,2,0.931085,276,0.25,0,86.1752,78.2507,1.02535
5,Culture-404-1.CNG.swc_2-CNG,6874.18,1,3,7,79.5,173.82,11.23,0.356944,288.941,590.184,1719.61,186.224,199.481,2,0.941935,135,0.666667,0,111.426,85.305,1.02398
5,Culture-404-1.CNG.swc_3-CNG,6874.18,1,4,9,114.2,230.62,21.63,0.199556,631.31,665.475,1720.92,247.476,278.362,2,0.966719,299,0.25,0,63.741,35.03,1.011
5,Culture-404-2.CNG.swc_1-CNG,7156.13,1,4,9,44,88,10.32,0.309407,302.658,607.543,1790.15,100.855,111.224,3,0.875832,164,0.75,0,55.5379,57.8232,1.03563
5,Culture-404-2.CNG.swc_2-CNG,7156.13,1,6,13,54.79,74.09,7.63,0.290577,337.563,615.219,1790.28,92.516,102.464,4,0.953258,178,0.555556,0,38.4929,22.656,1.02358
5,Culture-404-2.CNG.swc_3-CNG,7156.13,1,1,3,62.54,29.1988,2.19,0.942505,89.1986,560.601,1789.32,67.123,76.041,0,0.960907,45,1,0,0,0,1.02407
5,Culture-404-2.CNG.swc_4-CNG,7156.13,1,5,11,85.23,91.5588,2.96,0.462627,275.62,601.597,1790.04,96.4501,107.302,4,0.962373,100,0.8,0,64.3029,57.0035,1.02149
5,Culture-404-2.CNG.swc_5-CNG,7156.13,1,2,5,51.26,88.27,2.89,0.810806,158.349,575.808,1789.59,101.339,107.984,1,0.982129,53,0.5,0,55.9852,48.5351,1.00683
5,Culture-404-3.CNG.swc_1-CNG,8237.79,1,4,9,70.92,74.81,21.42,0.38181,256.338,650.728,2060.38,98.7315,113.527,3,0.913737,132,0.75,0,110.15,88.1913,1.0452
5,Culture-404-3.CNG.swc_2-CNG,8237.79,1,7,15,56.56,189.16,16.5,0.245893,457.438,694.952,2061.15,211.493,247.909,5,0.926946,234,0.657143,0,78.9549,68.5779,1.02247
5,Culture-404-3.CNG.swc_3-CNG,8237.79,1,3,7,71.25,37.56,19.79,0.537716,167.389,631.167,2060.04,86.9697,105.742,2,0.929469,88,0.666667,0,61.9995,17.3216,1.02674
5,Culture-404-3.CNG.swc_4-CNG,8237.79,1,3,7,72.82,45.3,4.3,0.693621,148.185,626.944,2059.96,89.7933,97.6069,2,0.964333,66,0.666667,0,85.4263,58.9041,1.01234
5,Culture-404-3.CNG.swc_5-CNG,8237.79,1,2,5,18.96,47.5448,3.18,1.15313,77.1086,611.313,2059.69,42.8159,48.0844,1,0.967065,38,0.5,0,21.8166,54.4102,1.01998
5,Culture-404-4.CNG.swc_1-CNG,5053.14,1,5,11,133.93,84.17,5.21,0.281757,339.791,503.426,1264.55,124.738,138.03,3,0.936261,165,0.466667,0,55.6561,44.6508,1.02532
5,Culture-404-4.CNG.swc_2-CNG,5053.14,1,10,21,130.37,412.01,6.55,0.15735,812.454,607.37,1266.37,266.499,344.125,7,0.918101,400,0.75,0,84.9565,78.3152,1.02619
5,Culture-404-4.CNG.swc_3-CNG,5053.14,1,3,7,38.73,116.882,3.75,0.693928,186.623,469.742,1263.96,125.366,134.827,2,0.966269,56,0.666667,0,39.4166,20.9939,1.01565
5,Culture-404-4.CNG.swc_4-CNG,5053.14,1,2,5,64.46,96.5217,3.61,0.583823,164.452,464.866,1263.87,116.741,125.498,1,0.977242,68,0.5,0,58.9331,65.409,1.00685
5,Culture-404-4.CNG.swc_5-CNG,5053.14,1,2,5,63.33,24.76,2.59,0.829565,110.462,452.993,1263.67,66.8105,77.0844,1,0.950149,46,0.5,0,54.1086,40.4157,1.02937
5,Culture-404-4.CNG.swc_6-CNG,5053.14,1,3,7,218.97,121.71,16.17,0.227387,398.078,516.243,1264.77,170.162,192.288,2,0.881704,222,0.666667,0,36.6364,70.9804,1.0677
5,Culture-404-4.CNG.swc_7-CNG,5053.14,1,1,3,30.3,63.8383,2.64,1.65818,81.9545,446.724,1263.56,63.2872,70.2378,0,0.966753,22,1,0,0,0,1.01407
5,Culture-404-6.CNG.swc_1-CNG,8864.94,1,3,7,149.2,146.69,8.15,0.281976,471.697,727.961,2218,178.985,212.232,2,0.894244,199,0.666667,0,66.567,46.4547,1.04636
5,Culture-404-6.CNG.swc_2-CNG,8864.94,1,2,5,76.23,114.72,3.97,0.823272,172.007,662.055,2216.84,141.132,151.513,1,0.967106,56,0.5,0,66.2442,29.7038,1.01573
5,Culture-404-6.CNG.swc_3-CNG,8864.94,1,1,3,98.48,171.91,4.32,0.514034,236.167,676.165,2217.09,201.245,222.036,0,0.968787,95,1,0,0,0,1.01511
5,Culture-404-6.CNG.swc_4-CNG,8864.94,1,3,7,165.15,206.24,8.77,0.38957,412.933,715.038,2217.77,224.939,240.333,2,0.963207,132,0.666667,0,86.6771,75.2655,1.01049
5,Culture-404-6.CNG.swc_5-CNG,8864.94,1,5,11,87.15,164.55,8.48,0.226815,671.653,771.933,2218.77,206.365,257.949,3,0.945852,269,0.466667,0,74.0192,28.6524,1.01584
5,Culture-404-6.CNG.swc_6-CNG,8864.94,1,3,7,69.13,141.594,10.38,0.450029,309.811,692.36,2217.37,157.517,179.726,2,0.950849,111,0.666667,0,61.2929,29.1955,1.01736
5,Culture-404-6.CNG.swc_7-CNG,8864.94,1,5,11,98.43,58.07,13.09,0.311047,388.81,709.733,2217.68,105.012,135.95,4,0.907558,175,0.8,0,44.4895,34.6367,1.03915
5,Culture-404-6.CNG.swc_8-CNG,8864.94,1,3,7,69.99,145.11,10.73,0.369172,304.196,691.125,2217.35,153.555,194.062,2,0.930327,141,0.666667,0,99.9106,60.0577,1.01957
5,Culture-404-7.CNG.swc_1-CNG,6086.14,1,9,19,87.61,77.53,7.08,0.2256,430.265,580.094,1523.14,77.7619,95.6502,4,0.935671,239,0.325397,0,87.8757,71.7197,1.02514
5,Culture-404-7.CNG.swc_2-CNG,6086.14,1,7,15,120.58,154.54,9.86,0.240589,448.73,584.154,1523.21,174.121,187.663,4,0.951221,218,0.571429,0,102.2,87.6327,1.01877
5,Culture-404-7.CNG.swc_3-CNG,6086.14,1,6,13,74.23,61.92,10.72,0.387849,294.492,550.236,1522.62,87.7155,104.687,3,0.958455,117,0.25,0,61.0978,49.0123,1.0192
5,Culture-404-7.CNG.swc_4-CNG,6086.14,1,6,13,81.62,90.93,8.23,0.282505,331.93,558.469,1522.76,108.699,122.858,4,0.927479,175,0.555556,0,81.8007,65.6929,1.03179
5,Culture-404-7.CNG.swc_5-CNG,6086.14,1,6,13,60.66,34.45,18.84,0.331889,235.689,537.304,1522.39,66.1917,101.148,4,0.898504,142,0.555556,0,91.8003,80.8065,1.04717
5,Culture-404-8.CNG.swc_1-CNG,4457.36,1,3,7,98.35,92.9,4.25,0.361308,217.038,441.933,1115.13,108.414,130.182,2,0.948456,115,0.666667,0,73.3829,98.3129,1.02298
5,Culture-404-8.CNG.swc_2-CNG,4457.36,1,4,9,75.54,40.77,3.37,0.464122,188.648,435.69,1115.02,79.5771,92.0889,3,0.938638,85,0.75,0,49.1421,41.8,1.02525
5,Culture-404-8.CNG.swc_3-CNG,4457.36,1,16,33,118.06,125.32,28.28,0.160542,810.793,572.507,1117.42,152.552,204.062,8,0.920392,370,0.579861,0,64.7631,51.0628,1.02865
5,Culture-404-8.CNG.swc_4-CNG,4457.36,1,1,3,59.53,18.3884,9.11,0.90751,87.0153,413.34,1114.63,65.1024,75.7785,0,0.953038,40,1,0,0,0,1.03272
5,Culture-404-8.CNG.swc_5-CNG,4457.36,1,1,3,18.89,11.2368,3.05,2.16378,38.1245,402.588,1114.44,18.3535,26.8877,0,0.894199,16,1,0,0,0,1.04786
5,Culture-405-2.CNG.swc_1-CNG,7688.58,1,3,7,82.64,167.82,13.73,0.241142,321.558,638.284,1923.33,180.643,226.129,2,0.910592,235,0.666667,0,61.4754,64.6533,1.0301
5,Culture-405-2.CNG.swc_2-CNG,7688.58,1,3,7,202.04,92.67,19.28,0.216783,375.247,650.091,1923.54,155.625,179.197,2,0.893919,274,0.666667,0,132.652,73.2857,1.04421
5,Culture-405-2.CNG.swc_3-CNG,7688.58,1,4,9,126.91,129.99,13.96,0.221768,499.937,677.511,1924.02,178.709,207.636,3,0.917145,265,0.75,0,69.1599,75.6271,1.03377
5,Culture-405-2.CNG.swc_4-CNG,7688.58,1,2,5,73.6,59.13,20.02,0.363565,183.447,607.912,1922.8,95.255,127.204,1,0.898221,137,0.5,0,57.7885,5.68551,1.04633
5,Culture-405-2.CNG.swc_5-CNG,7688.58,1,2,5,75.54,43.6981,14.86,0.456716,144.243,599.29,1922.65,85.2136,106.067,1,0.861904,104,0.5,0,148.616,75.7835,1.051
5,Culture-405-2.CNG.swc_6-CNG,7688.58,1,12,25,112.05,147.77,19.77,0.153096,808.66,745.403,1925.21,133.277,193.185,8,0.886225,484,0.692857,0,92.0381,92.7441,1.03652
5,Culture-405-2.CNG.swc_7-CNG,7688.58,1,1,3,40.51,44.0381,2.82,1.50637,79.1935,584.985,1922.4,50.7953,65.7173,0,0.924312,28,1,0,0,0,1.01236
5,Culture-406-10.CNG.swc_1-CNG,7050.98,1,2,5,24.24,118.92,6.36,1.21907,153.748,569.47,1763.29,125.11,133.532,1,0.968832,34,0.5,0,105.539,72.3596,1.00604
5,Culture-406-10.CNG.swc_2-CNG,7050.98,1,2,5,92.19,117.086,6.47,0.851369,214.241,582.773,1763.52,133.72,142.588,1,0.966063,50,0.5,0,48.9402,40.3333,1.01378
5,Culture-406-10.CNG.swc_3-CNG,7050.98,1,21,43,126.25,160.35,14.66,0.210534,1100.82,777.742,1766.93,130.557,176.114,9,0.927833,278,0.55614,0,68.4723,65.5439,1.01695
5,Culture-406-11.CNG.swc_1-CNG,8737.32,1,10,21,158.19,108.78,12.89,0.438235,391.288,704.257,2185.78,195.951,260.726,7,0.965804,114,0.635,0,98.2351,97.9957,1.02967
5,Culture-406-11.CNG.swc_2-CNG,8737.32,1,1,3,43.75,64.0815,4.6,1.56924,100.089,640.219,2184.66,70.067,86.0265,0,0.938161,28,1,0,0,0,1.0243
5,Culture-406-11.CNG.swc_3-CNG,8737.32,1,12,25,32.78,250.29,12.38,0.349859,563.881,742.212,2186.45,267.793,298.236,7,0.937099,150,0.766667,0,81.989,59.5363,1.02204
5,Culture-406-11.CNG.swc_4-CNG,8737.32,1,4,9,175.54,66.2,22.23,0.706043,304.621,685.198,2185.45,183.291,215.252,3,0.881864,66,0.75,0,86.2251,68.7022,1.04539
5,Culture-406-11.CNG.swc_5-CNG,8737.32,1,5,11,82.84,151.31,6.22,0.552515,322.443,689.117,2185.52,150.022,169.494,3,0.960178,87,0.466667,0,115.569,108.556,1.01591
5,Culture-406-11.CNG.swc_6-CNG,8737.32,1,5,11,90.23,73.2985,4.23,0.747078,252.061,673.64,2185.25,99.3875,108.505,4,0.963029,62,0.8,0,56.288,55.1821,1.0112
5,Culture-406-11.CNG.swc_7-CNG,8737.32,1,3,7,63.95,67.4915,6.65,1.20456,141.527,649.332,2184.82,89.5142,99.3937,2,0.938042,37,0.666667,0,66.112,55.0358,1.02818
5,Culture-406-11.CNG.swc_8-CNG,8737.32,1,2,5,10.2,41.2115,9.26,1.56924,72.5629,634.166,2184.56,34.6072,54.5583,1,0.881678,28,0.5,0,121.834,132.67,1.05999
5,Culture-406-11.CNG.swc_9-CNG,8737.32,1,3,7,59.73,34.68,17.34,1.20456,134.122,647.703,2184.79,66.4318,91.0644,2,0.941986,37,0.666667,0,91.2076,96.2514,1.03314
5,Culture-406-2.CNG.swc_1-CNG,6217.3,1,17,35,194.54,328.97,36.59,0.148194,1400.38,800.403,1559.67,389.948,425.966,6,0.919997,479,0.469468,0,68.996,53.2338,1.02208
5,Culture-406-2.CNG.swc_2-CNG,6217.3,1,2,5,54.76,147.6,35.44,0.544115,218.229,540.435,1555.12,164.543,200.778,1,0.937218,79,0.5,0,56.9162,58.3193,1.03658
5,Culture-406-2.CNG.swc_3-CNG,6217.3,1,1,3,88.58,20.8175,4.24,1.24047,109.135,516.444,1554.7,91.9302,96.5796,0,0.983953,32,1,0,0,0,1.01033
5,Culture-406-2.CNG.swc_4-CNG,6217.3,1,13,27,120.31,96.77,19.28,0.27356,559.524,615.489,1556.43,127.365,222.602,7,0.905843,184,0.558974,0,99.9923,89.1987,1.03977
5,Culture-406-2.CNG.swc_5-CNG,6217.3,1,5,11,85.09,127.34,11.07,0.440842,322.215,563.303,1555.52,137.058,232.164,3,0.927136,101,0.466667,0,107.637,106.025,1.02524
5,Culture-406-4.CNG.swc_1-CNG,4523.23,1,4,9,72.43,188.95,17.08,0.431996,317.565,467.927,1131.99,199.048,246.927,3,0.944032,93,0.75,0,29.5831,30.9962,1.01934
5,Culture-406-4.CNG.swc_2-CNG,4523.23,1,1,3,153.71,22.44,5.84,0.771368,187.857,439.402,1131.49,156.148,176.565,0,0.961454,48,1,0,0,0,1.01329
5,Culture-406-4.CNG.swc_3-CNG,4523.23,1,6,13,106.35,186.76,21.83,0.236662,691.408,550.139,1133.42,217.098,276.296,4,0.897307,202,0.583333,0,102.616,70.6547,1.02457
5,Culture-406-4.CNG.swc_4-CNG,4523.23,1,4,9,38.78,144.69,21.84,0.339325,428.692,492.365,1132.41,142.54,221.332,3,0.849989,125,0.75,0,130.838,48.9721,1.045
5,Culture-406-4.CNG.swc_5-CNG,4523.23,1,6,13,52.69,236.03,15.17,0.431996,341.766,473.249,1132.08,245.593,282.413,5,0.969492,93,0.833333,0,83.3037,77.8508,1.02198
5,Culture-406-6.CNG.swc_1-CNG,5645.13,1,1,3,13.07,51.5587,6.06,1.97854,63.7919,475.691,1411.48,47.75,51.6345,0,0.974923,19,1,0,0,0,1.01686
5,Culture-406-6.CNG.swc_2-CNG,5645.13,1,5,11,59.12,108.35,12.2,0.547135,242.953,515.091,1412.17,76.3921,93.2683,4,0.923762,76,0.8,0,80.1716,84.4201,1.03494
5,Culture-406-6.CNG.swc_3-CNG,5645.13,1,32,65,273.49,330.4,26.04,0.154331,1674.17,829.831,1417.68,302.133,373.99,16,0.926815,430,0.703162,0,91.2746,76.5462,1.02674
5,Culture-406-6.CNG.swc_4-CNG,5645.13,1,20,41,134.85,110.9,21.25,0.237881,807.569,639.256,1414.34,155.693,187.016,8,0.921749,216,0.565556,0,80.6236,67.8453,1.03045
5,Culture-406-8.CNG.swc_1-CNG,11232.3,1,5,11,72.57,135.49,14.38,0.438253,429.995,825.762,2809.68,147.092,191.366,4,0.904252,124,0.8,0,143.75,77.9642,1.02959
5,Culture-406-8.CNG.swc_2-CNG,11232.3,1,10,21,268.22,120.98,14.07,0.255624,924.536,934.517,2811.58,298.244,400.367,8,0.933138,246,0.775,0,77.1095,65.6988,1.02499
5,Culture-406-8.CNG.swc_3-CNG,11232.3,1,5,11,71.85,110.484,16.63,0.496761,411.974,821.799,2809.61,122.099,154.241,4,0.933098,107,0.8,0,52.4399,67.4446,1.02735
5,Culture-406-8.CNG.swc_4-CNG,11232.3,1,3,7,123.25,93.07,23.99,0.566342,376.632,814.027,2809.47,148.897,182.051,2,0.860687,92,0.666667,0,64.3371,50.5657,1.04678
5,Culture-407-1.CNG.swc_1-CNG,9967.13,1,20,41,161.65,177.7,15.36,0.235555,1088.1,914.368,2495.91,206.98,263.507,9,0.946567,265,0.463333,0,95.7626,83.8341,1.01852
5,Culture-407-1.CNG.swc_2-CNG,9967.13,1,4,9,31.24,163.71,12.19,0.625342,258.896,732.015,2492.72,160.834,192.398,3,0.911127,79,0.75,0,144.962,124.837,1.03747
5,Culture-407-1.CNG.swc_3-CNG,9967.13,1,18,37,163.82,231.56,12.73,0.234315,1103.77,917.814,2495.97,199.456,261.61,9,0.937484,267,0.593585,0,84.0647,78.2984,1.02601
5,Culture-407-1.CNG.swc_4-CNG,9967.13,1,4,9,43.15,70.31,15.28,0.882444,208.421,720.915,2492.53,83.505,99.8697,2,0.908652,54,0.25,0,63.7405,53.7344,1.03636
5,Culture-407-1.CNG.swc_5-CNG,9967.13,1,1,3,84.78,370.287,8.54,0.639766,460.162,776.276,2493.5,376.942,445.468,0,0.948724,77,1,0,0,0,1.01147
5,Culture-407-1.CNG.swc_6-CNG,9967.13,1,1,3,6.6,60.297,3.19,2.9948,74.1263,691.383,2492.01,53.1517,59.4323,0,0.964774,15,1,0,0,0,1.01381
5,Culture-407-1.CNG.swc_7-CNG,9967.13,1,1,3,37.75,20.967,8.18,2.65071,65.0068,689.377,2491.98,42.1973,50.3128,0,0.946233,17,1,0,0,0,1.02264
5,Culture-407-3.CNG.swc_1-CNG,8177.11,1,3,7,36.64,30.7279,4.06,1.35304,106.917,614.939,2044.64,46.3662,52.8577,2,0.899968,32,0.666667,0,108.155,54.0992,1.06195
5,Culture-407-3.CNG.swc_2-CNG,8177.11,1,3,7,49.97,69.3179,5,1.07139,169.734,628.753,2044.88,83.8193,90.6989,2,0.916011,41,0.666667,0,49.428,86.9456,1.0325
5,Culture-407-3.CNG.swc_3-CNG,8177.11,1,1,3,59.81,22.0379,3.79,1.78072,84.4088,609.989,2044.55,60.761,70.6531,0,0.95333,24,1,0,0,0,1.01847
5,Culture-407-3.CNG.swc_4-CNG,8177.11,1,7,15,90.17,105.75,4.96,0.488951,395.2,678.336,2045.75,100.922,107.587,6,0.95122,98,0.857143,0,83.256,68.9096,1.02131
5,Culture-407-3.CNG.swc_5-CNG,8177.11,1,4,9,88.48,53.67,3.19,1.21048,228.849,641.753,2045.11,100.179,107.931,3,0.97142,36,0.75,0,74.0763,41.2184,1.01139
5,Culture-407-3.CNG.swc_6-CNG,8177.11,1,2,5,27.41,155.61,4.54,1.02482,221.77,640.196,2045.08,138.432,171.868,1,0.927168,43,0.5,0,98.7032,155.678,1.03602
5,Culture-407-3.CNG.swc_7-CNG,8177.11,1,1,3,19.7,16.2179,1.75,5.93531,36.9334,599.549,2044.37,21.1601,23.1777,0,0.970984,7,1,0,0,0,1.02442
5,Culture-408-1.CNG.swc_1-CNG,6267.41,1,6,13,48.06,265.96,9.85,0.354515,443.552,592.636,1568.51,281.838,303.765,4,0.922372,132,0.555556,0,79.7546,45.6447,1.02443
5,Culture-408-1.CNG.swc_2-CNG,6267.41,1,5,11,48.05,138.98,14.16,0.55774,252.154,550.545,1567.78,148.728,171.132,4,0.888158,77,0.8,0,97.0673,54.9391,1.03637
5,Culture-408-1.CNG.swc_3-CNG,6267.41,1,6,13,59.28,123.31,17.66,0.55774,231.27,545.952,1567.7,133.832,178.767,4,0.934847,77,0.583333,0,94.5058,85.6244,1.02451
5,Culture-408-1.CNG.swc_4-CNG,6267.41,1,6,13,195.9,198.28,14.05,0.327233,591.438,625.157,1569.08,213.208,257.387,3,0.928824,146,0.25,0,89.7255,78.1483,1.02094
5,Culture-408-1.CNG.swc_5-CNG,6267.41,1,7,15,92.89,153.1,8.68,0.382967,433.181,590.355,1568.47,182.577,225.496,6,0.957949,120,0.857143,0,102.093,92.6088,1.01235
5,Culture-408-2.CNG.swc_1-CNG,4011.26,1,3,7,86.19,254.4,4.29,0.196313,535.081,485.031,1004.83,283.85,298.454,2,0.958215,256,0.666667,0,75.4578,28.604,1.01211
5,Culture-408-2.CNG.swc_2-CNG,4011.26,1,3,7,149.65,155.7,4.15,0.225462,352.773,444.939,1004.13,188.357,255.266,2,0.931007,208,0.666667,0,70.937,106.789,1.02495
5,Culture-408-2.CNG.swc_3-CNG,4011.26,1,3,7,21.39,51.28,5.99,0.450424,125.535,394.967,1003.26,56.4383,62.0393,2,0.927478,85,0.666667,0,54.7766,34.4697,1.03508
5,Culture-408-2.CNG.swc_4-CNG,4011.26,1,2,5,28.18,103.13,3.73,0.446,153.009,401.009,1003.36,108.765,113.525,1,0.973457,86,0.5,0,56.6505,18.7838,1.00892
5,Culture-408-3.CNG.swc_1-CNG,12431.2,1,7,15,168.72,172.91,10.21,0.40504,622.811,919.429,3110.13,201.254,251.389,4,0.934682,141,0.571429,0,79.6499,58.8865,1.02568
5,Culture-408-3.CNG.swc_2-CNG,12431.2,1,4,9,57.13,159.76,13.06,0.632389,404.041,871.319,3109.29,164.339,179.207,2,0.931713,84,0.25,0,80.1463,26.8698,1.02129
5,Culture-408-3.CNG.swc_3-CNG,12431.2,1,4,9,179.99,91.9784,7.37,0.764715,308.917,850.4,3108.92,142.227,159.603,2,0.945616,68,0.25,0,45.8317,46.6327,1.026
5,Culture-408-3.CNG.swc_4-CNG,12431.2,1,11,23,107.28,183.49,11.18,0.292833,932.243,987.476,3111.32,209.638,252.264,6,0.912718,212,0.629149,0,84.3005,55.1832,1.02976
5,Culture-408-3.CNG.swc_5-CNG,12431.2,1,2,5,134.89,96.6,13.95,0.928921,236.786,834.537,3108.65,173.514,187.106,1,0.939321,55,0.5,0,84.8882,61.9995,1.02107
5,Culture-408-4.CNG.swc_1-CNG,5793.54,1,3,7,64.27,136.49,8.23,0.516087,335.115,543.438,1449.63,148.324,157.827,2,0.958644,82,0.666667,0,53.3341,39.4814,1.01364
5,Culture-408-4.CNG.swc_2-CNG,5793.54,1,4,9,113.98,150.42,9.15,0.421722,479.632,575.219,1450.18,172.941,182.671,2,0.969105,104,0.25,0,88.1883,40.3257,1.00957
5,Culture-408-4.CNG.swc_3-CNG,5793.54,1,7,15,125.97,246.54,13.66,0.290356,788.557,643.155,1451.37,248.321,263.877,4,0.947421,166,0.357143,0,57.1221,39.9542,1.01859
5,Culture-408-4.CNG.swc_4-CNG,5793.54,1,1,3,33.7,81.1615,4.78,1.89896,100.446,491.832,1448.73,82.2998,88.183,0,0.977761,20,1,0,0,0,1.01579
5,Culture-408-5.CNG.swc_1-CNG,16724.1,1,8,17,100.3,188.63,3.42,0.241057,633.91,1093.37,4183.39,212.53,249.1,6,0.943904,305,0.666667,0,59.7416,43.3448,1.02106
5,Culture-408-5.CNG.swc_2-CNG,16724.1,1,7,15,64.08,178.56,5.25,0.30823,466.391,1056.53,4182.75,191.559,209.002,6,0.940474,219,0.857143,0,64.9493,40.2954,1.02483
5,Culture-408-5.CNG.swc_3-CNG,16724.1,1,1,3,39.44,17.4608,2.59,1.18005,67.8272,968.883,4181.21,42.0295,50.3664,0,0.944825,47,1,0,0,0,1.04118
5,Culture-408-5.CNG.swc_4-CNG,16724.1,1,2,5,15.51,34.6104,1.49,1.86905,64.8819,968.236,4181.2,28.1553,34.8257,1,0.942295,29,0.5,0,123.949,77.724,1.03023
5,Culture-408-5.CNG.swc_5-CNG,16724.1,1,3,7,67.71,119.39,5.34,0.477597,287.076,1017.1,4182.06,131.656,147.048,2,0.930349,128,0.666667,0,96.3662,75.1956,1.01943
5,Culture-408-5.CNG.swc_6-CNG,16724.1,1,5,11,106.45,330.48,5.84,0.271438,552.284,1075.42,4183.08,271.899,385.089,4,0.930128,259,0.8,0,89.3431,89.7633,1.02715
